task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true
md_knapsack,fpto,11,0,0.0,0,1.0,0.0,0.0005,0.0,6.708582728475063,2.17787701578485,1e-06,1.2750624428763855,0.6500481443618916,1.2750624428763855,0.0006375312214379873,0.0,0.0,0.5523153728852518,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,11,0,0.0,5,1.0,0.0,0.0004987531172069826,0.0,6.704517811830243,2.17673220392161,1e-06,1.2766413230484326,0.651090656415725,1.2766413230484326,0.0006367288394254505,0.0,0.0,0.5522527541469717,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,11,0,0.0,10,1.0,0.0,0.0004975124378109454,0.0,6.700445262576496,2.175590843901385,1e-06,1.2835035216161623,0.6503454269851727,1.2835035216161623,0.0006385589659780021,0.0,0.0,0.5447741408509218,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,11,0,0.0,15,1.0,0.0,0.0004962779156327543,0.0,6.696346572438844,2.1744593265073613,1e-06,1.285178824402619,0.6513875812960831,1.285178824402619,0.0006378058681896921,0.0,0.0,0.5446733383780874,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,22,0,0.0,0,1.0,0.0,0.0005,0.0,6.988331842861027,2.179645167523745,1e-06,1.135516440130164,0.5471774421181527,1.135516440130164,0.0005677582200648563,0.0,0.0,0.4821755401016133,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,22,0,0.0,5,1.0,0.0,0.0004987531172069826,0.0,6.985108038803547,2.178896968966826,1e-06,1.1370430698421221,0.5473835378901877,1.1370430698421221,0.000567103775482132,0.0,0.0,0.48116307398973823,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,22,0,0.0,10,1.0,0.0,0.0004975124378109454,0.0,6.981884636749214,2.17815041046941,1e-06,1.1380279656613108,0.5478251561121403,1.1380279656613108,0.0005661830674929737,0.0,0.0,0.4809825763086373,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,22,0,0.0,15,1.0,0.0,0.0004962779156327543,0.0,6.978663651645432,2.1774047368274494,1e-06,1.1390219061708844,0.5482689502317198,1.1390219061708844,0.0005652714174543013,0.0,0.0,0.480802700848912,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,11,0,0.0,0,0.0,0.0,0.0005,0.0,6.708582728475063,2.17787701578485,80.08665858719479,1e-06,1e-06,80.08665858719479,0.04004332929359739,0.0,0.0,0.0,161,2585.044299998117,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,11,0,0.0,5,0.0,0.0,0.0004987531172069826,0.0,6.694637843060718,2.1805206069575642,85.78310437456885,1e-06,1e-06,85.78310437456885,0.04278459071050816,0.0,0.0,0.0,161,2686.3114000007045,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,11,0,0.0,10,0.0,0.0,0.0004975124378109454,0.0,6.694528443609134,2.1919871900115973,94.38043868833198,1e-06,1e-06,94.38043868833198,0.04695544213349849,0.0,0.0,0.0,161,2640.9777000008035,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,11,0,0.0,15,0.0,0.0,0.0004962779156327543,0.0,6.714744540340959,2.2108691944486325,90.87906370224017,1e-06,1e-06,90.87906370224017,0.04510127230880404,0.0,0.0,0.0,161,2734.0996999992058,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,22,0,0.0,0,0.0,0.0,0.0005,0.0,6.988331842861027,2.179645167523745,70.01384116816624,1e-06,1e-06,70.01384116816624,0.03500692058408311,0.0,0.0,0.0,161,2563.3311000019603,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,22,0,0.0,5,0.0,0.0,0.0004987531172069826,0.0,6.947752801009486,2.1785012062972418,73.38318664725102,1e-06,1e-06,73.38318664725102,0.03660009309089828,0.0,0.0,0.0,161,2631.180600001244,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,22,0,0.0,10,0.0,0.0,0.0004975124378109454,0.0,6.911113671990589,2.180950994217931,82.59208871798975,1e-06,1e-06,82.59208871798975,0.04109059140198496,0.0,0.0,0.0,161,2622.9929000000993,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,22,0,0.0,15,0.0,0.0,0.0004962779156327543,0.0,6.873368298352529,2.186291080003855,92.67577493465443,1e-06,1e-06,92.67577493465443,0.04599294041422056,0.0,0.0,0.0,161,2610.4416999987734,0,0,0,cpu,,,,,,0.0,0.0
