task,method,seed,stage_idx,lambda,iter,stage_type,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_pcgrad_normalize,mo_method,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm
medical_resource_allocation,fpto,55,0,0.0,0,train,1.0,0.0,0.001,1870.4069063920606,398.48273208534295,0.005075360356366334,1e-06,23.07309304219212,0.09929057192895711,23.07309304219212,0.023073093042192093,0.0,0.0,-0.565057282254054,2,6.559999999808497,0,0,0,cpu,,,,,,0.2745968462828756,0.21543819685705815,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,5,train,1.0,0.0,0.0009975062344139652,1799.2496053320547,395.4527481706613,0.013274391287408174,1e-06,26.831341635782984,0.1303109863890765,26.831341635782984,0.026764430559384503,0.0,0.0,-0.6188385921248853,2,6.326699999590346,0,0,0,cpu,,,,,,0.26415015129137254,0.20895472821921837,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,10,train,1.0,0.0,0.0009950248756218907,1717.6525427190581,391.130632805284,0.027793176765088697,1e-06,33.18163686637674,0.18261140332035308,33.18163686637674,0.033016554095897245,0.0,0.0,-0.6802753935949675,2,6.258500000512868,0,0,0,cpu,,,,,,0.2521707814639289,0.20138689162600715,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,15,train,1.0,0.0,0.0009925558312655087,1615.5427839682006,384.03046758966025,0.05741720146584607,1e-06,44.30685222537787,0.2761942619171016,44.30685222537787,0.04397702454131798,0.0,0.0,-0.7370370539442012,2,11.140500000692555,0,0,0,cpu,,,,,,0.23717991630412427,0.19171012492076422,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,20,train,1.0,0.0,0.0009900990099009901,1491.3643546163757,370.43366440493173,0.12649128649289065,1e-06,63.33950232096638,0.44941712201086426,63.33950232096638,0.06271237853561026,0.0,0.0,-0.7776240887791115,2,6.319099999927857,0,0,0,cpu,,,,,,0.21894912119754098,0.1796212142000129,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,25,train,1.0,0.0,0.0009876543209876543,1378.8889716349959,341.82914010086745,0.30165389954995264,1e-06,92.34889852679629,0.7782829518741979,92.34889852679629,0.09120878866844076,0.0,0.0,-0.7977279423040777,2,6.03309999951307,0,0,0,cpu,,,,,,0.20243646539756738,0.168355228091519,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,30,train,1.0,0.0,0.0009852216748768474,1354.8572601237738,285.84245698700585,0.7438087070821029,1e-06,119.45678971421772,1.3944749884139431,119.45678971421772,0.11769141843765292,0.0,0.0,-0.7961269186586767,2,6.332500000098662,0,0,0,cpu,,,,,,0.19890833888712225,0.16590787838856594,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,35,train,1.0,0.0,0.0009828009828009828,1417.8227974780339,222.09282404222702,1.5334637031623117,1e-06,93.23831587116553,2.2553424474336845,93.23831587116553,0.09163470847288994,0.0,0.0,-0.6914683811980451,2,10.75459999992745,0,0,0,cpu,,,,,,0.20815239050118436,0.17228984699093744,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,40,train,1.0,0.0,0.000980392156862745,1391.9731961086645,195.15636197953268,2.023992508977102,1e-06,58.75556841668617,2.7649507696914317,58.75556841668617,0.05760349844773152,0.0,0.0,-0.19688396680771264,2,5.8250000001862645,0,0,0,cpu,,,,,,0.2043573772399307,0.16968167514219398,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,45,train,1.0,0.0,0.00097799511002445,1273.854981729506,179.35335393641645,2.0767019470416423,1e-06,55.59374838217268,2.913348003623872,55.59374838217268,0.05437041406569455,0.0,0.0,0.04832942841741078,2,6.120299999565759,0,0,0,cpu,,,,,,0.1870162900966806,0.15755157840457978,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,50,train,1.0,0.0,0.0009756097560975611,1153.615019756946,164.75861170957137,2.012114444376095,1e-06,53.01225488095875,2.989107483858144,53.01225488095875,0.05171927305459392,0.0,0.0,0.1099220509688751,2,7.02610000007553,0,0,0,cpu,,,,,,0.16936370645725887,0.14483407131761297,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,55,train,1.0,0.0,0.00097323600973236,1072.8760847229169,152.2416832831444,1.915725579525034,1e-06,47.2001400354218,3.063340007474087,47.2001400354218,0.045936875946882526,0.0,0.0,0.1429238136820551,2,5.961899999419984,0,0,0,cpu,,,,,,0.1575103194446175,0.13607681659390491,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,60,train,1.0,0.0,0.000970873786407767,1033.7604927049251,142.97227063842791,1.816381548629957,1e-06,39.1751601977281,3.125096367004299,39.1751601977281,0.03803413611429911,0.0,0.0,0.15265405972920076,2,5.646900000101596,0,0,0,cpu,,,,,,0.15176770901481154,0.13176937313569,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,65,train,1.0,0.0,0.0009685230024213075,1015.0004205681198,136.7092507047474,1.7333755996188742,1e-06,32.320915715648674,3.1756085735246233,32.320915715648674,0.03130355032992609,0.0,0.0,0.13845739520470896,2,5.915099999583617,0,0,0,cpu,,,,,,0.14901351866874243,0.1296882205889021,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,0,train,1.0,0.5,0.001,1870.4069063920606,398.48273208534295,0.005075360356366334,1e-06,23.07309304219212,0.09929057192895711,23.045077012593914,0.023045077012593892,0.0,0.0,-0.565057282254054,2,10.030700000243087,0,0,0,cpu,,,,,,0.2745968462828756,0.21543819685705815,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,5,train,1.0,0.5,0.0009975062344139652,1799.4640881063342,395.4576014186741,0.01323691675330316,1e-06,26.823252459691737,0.13020578899847945,26.783028525417453,0.02671623793059097,0.0,0.0,-0.6186019941754511,2,7.286300000487245,0,0,0,cpu,,,,,,0.2641816397836348,0.20897443173502311,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,10,train,1.0,0.5,0.0009950248756218907,1718.182221516755,391.1481255754189,0.027658854227575455,1e-06,33.14783263610772,0.18221401775652857,33.08597742821165,0.03292137057533498,0.0,0.0,-0.679669989797086,2,10.831599999619357,0,0,0,cpu,,,,,,0.25224854429023874,0.20143648434681197,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,15,train,1.0,0.5,0.0009925558312655087,1616.5623344616824,384.08485357200243,0.056998905995482435,1e-06,44.21221394304654,0.2751570576582208,44.111014977014094,0.043782645138475504,0.0,0.0,-0.7362864299400904,2,9.715099999993981,0,0,0,cpu,,,,,,0.2373295978248562,0.19180790489621033,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,20,train,1.0,0.5,0.0009900990099009901,1492.9365915267108,370.602291752053,0.1251460854017656,1e-06,63.10587257418908,0.4467352829357381,62.9325313368259,0.062309436967154366,0.0,0.0,-0.7767395459097926,2,6.0064999997848645,0,0,0,cpu,,,,,,0.21917994332277593,0.17977653300744006,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,25,train,1.0,0.5,0.0009876543209876543,1380.264225469915,342.33214339087453,0.2971705726333414,1e-06,91.90259335589532,0.7709766969233145,91.59569866424805,0.09046488756962767,0.0,0.0,-0.7968872481694054,2,7.01889999982086,0,0,0,cpu,,,,,,0.20263836818386302,0.16849484728303885,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,30,train,1.0,0.5,0.0009852216748768474,1354.1018163178724,286.9926604124848,0.7298642550064667,1e-06,119.25521169216893,1.378204601628645,118.70767520320018,0.11695337458443371,0.0,0.0,-0.7956300314856063,2,6.3473999998677755,0,0,0,cpu,,,,,,0.19879743120926055,0.16583071170642066,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,35,train,1.0,0.5,0.0009828009828009828,1415.4538465219384,223.0304420341624,1.5073031834069686,1e-06,94.70541872193849,2.2316990281699747,93.9304075444339,0.09231489684956648,0.0,0.0,-0.697597397274724,2,7.863700000598328,0,0,0,cpu,,,,,,0.20780460176103402,0.17205150688947984,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,40,train,1.0,0.5,0.000980392156862745,1391.4835839500693,195.38196742651343,2.0006918577029835,1e-06,59.33235810902802,2.748028140870896,59.04119001213561,0.05788351961974078,0.0,0.0,-0.2229695589646942,2,10.746599999947648,0,0,0,cpu,,,,,,0.2042854966484976,0.1696321156544856,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,45,train,1.0,0.5,0.00097799511002445,1274.3779844947376,179.44796897238007,2.05390242400491,1e-06,55.69336930284876,2.898877886538047,55.748881499529396,0.05452213349587227,0.0,0.0,0.02530550946933507,2,10.782899999867368,0,0,0,cpu,,,,,,0.18709307280606807,0.15760606905389035,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,50,train,1.0,0.5,0.0009756097560975611,1154.4666970568023,164.79830833901343,1.986602782964601,1e-06,53.044028556912004,2.973621688517641,53.193636973023814,0.051896231193193955,0.0,0.0,0.08675073279453964,2,6.362799999806157,0,0,0,cpu,,,,,,0.16948874229827937,0.14492550134787965,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,55,train,1.0,0.5,0.00097323600973236,1074.0852940988707,152.2466206796079,1.887095284917414,1e-06,47.1554628481295,3.0468994174952386,47.355315828526834,0.046087898616571144,0.0,0.0,0.11530900545135596,2,9.544599999571801,0,0,0,cpu,,,,,,0.1576878450300919,0.13620929485183728,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,60,train,1.0,0.5,0.000970873786407767,1035.328727597327,142.96638427040858,1.7848588695813181,1e-06,39.08551708956101,3.1096834916527145,39.300398615813826,0.03815572681146972,0.0,0.0,0.11869118457506732,2,6.341299999803596,0,0,0,cpu,,,,,,0.1519979435986407,0.13194289490120584,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,1,0.5,65,train,1.0,0.5,0.0009685230024213075,1016.7772072832004,136.70642740688737,1.6993767525697288,1e-06,32.22241866749547,3.1574854840400683,32.4103517616168,0.0313901711976918,0.0,0.0,0.09488927914299569,2,8.239799999500974,0,0,0,cpu,,,,,,0.14927437101419253,0.12988575642077824,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,0,train,1.0,1.0,0.001,1870.4069063920606,398.48273208534295,0.005075360356366334,1e-06,23.07309304219212,0.09929057192895711,23.01713396163716,0.023017133961637137,0.0,0.0,-0.565057282254054,2,6.247899999834772,0,0,0,cpu,,,,,,0.2745968462828756,0.21543819685705815,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,5,train,1.0,1.0,0.0009975062344139652,1799.6760451927448,395.46239566004755,0.01319984930143462,1e-06,26.8135708781663,0.1301282659587549,26.733304397390192,0.02666663780288298,0.0,0.0,-0.6183291719900813,2,7.785700000567886,0,0,0,cpu,,,,,,0.2642127574764089,0.20899390226359052,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,10,train,1.0,1.0,0.0009950248756218907,1718.7107212907458,391.16554691695535,0.027525261400142848,1e-06,33.11438544146075,0.18191279819838918,32.99112260375456,0.03282698766542742,0.0,0.0,-0.6790786143451275,2,7.633000000168977,0,0,0,cpu,,,,,,0.25232613402256016,0.20148596053974435,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,15,train,1.0,1.0,0.0009925558312655087,1617.5823861776598,384.1390432575039,0.05658317991187132,1e-06,44.11734267811488,0.27417607545084505,43.916070647624096,0.04358915200756735,0.0,0.0,-0.7355305158938809,2,7.204899999123882,0,0,0,cpu,,,,,,0.23747935293070807,0.19190570926964434,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,20,train,1.0,1.0,0.0009900990099009901,1494.5137129424447,370.7702061032631,0.1238121401547118,1e-06,62.87221740183522,0.44409919117795477,62.52829021827941,0.06190919823592019,0.0,0.0,-0.7758513350637883,2,10.745200000201294,0,0,0,cpu,,,,,,0.21941148254853782,0.17993227527263694,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,25,train,1.0,1.0,0.0009876543209876543,1381.6631799117613,342.8306903303184,0.2927466471657755,1e-06,91.46440253477165,0.7642107385106535,90.85723307619281,0.08973553884068425,0.0,0.0,-0.7960458216399701,2,10.955200000353216,0,0,0,cpu,,,,,,0.20284375048677886,0.16863682452911277,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,30,train,1.0,1.0,0.0009852216748768474,1353.4097385326695,288.1346225791572,0.7161979346566689,1e-06,119.06029385387234,1.361840592480488,117.98020244979736,0.1162366526598989,0.0,0.0,-0.7952331237115849,2,6.167000000459666,0,0,0,cpu,,,,,,0.19869582637848834,0.16576000517061124,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,35,train,1.0,1.0,0.0009828009828009828,1413.1325038116347,223.98997022625713,1.4814833567206767,1e-06,96.13284448337947,2.2091843197512113,94.59244509298803,0.09296554800293662,0.0,0.0,-0.70317450819094,2,6.306799999947543,0,0,0,cpu,,,,,,0.2074638024487492,0.17181782346436428,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,40,train,1.0,1.0,0.000980392156862745,1391.026985279178,195.62476829339212,1.977580429701404,1e-06,59.96486721158072,2.730151659280682,59.345522293912914,0.05818188460187539,0.0,0.0,-0.2484467365274928,2,5.157900000085647,0,0,0,cpu,,,,,,0.20421846280970282,0.16958589252419937,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,45,train,1.0,1.0,0.00097799511002445,1274.9923305452749,179.5565234939241,2.0314114382312396,1e-06,55.80924075037984,2.8848815042378004,55.89148749509577,0.05466160146219636,0.0,0.0,0.002684669658096027,2,8.441900000434543,0,0,0,cpu,,,,,,0.18718326574078584,0.15767006758134017,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,50,train,1.0,1.0,0.0009756097560975611,1155.4593100025577,164.85507820490974,1.9613691072816062,1e-06,53.09671156731824,2.9582362507502973,53.3666728209675,0.05206504665460246,0.0,0.0,0.06363243762532644,2,6.270399999266374,0,0,0,cpu,,,,,,0.1696344690829445,0.14503203656091543,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,55,train,1.0,1.0,0.00097323600973236,1075.386858289995,152.26869780556643,1.8586758012884903,1e-06,47.156744681471096,3.031372341157167,47.5217291216911,0.046249858025976726,0.0,0.0,0.08872687418377768,2,6.44780000038736,0,0,0,cpu,,,,,,0.1578789293448985,0.1363518459000051,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,60,train,1.0,1.0,0.000970873786407767,1036.973318556731,142.97541297954436,1.7533453073206267,1e-06,39.04434322740133,3.093362836904638,39.42599191542211,0.03827766205380786,0.0,0.0,0.08436616256633929,2,8.294999999634456,0,0,0,cpu,,,,,,0.15223938811498328,0.13212479080761222,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,2,1.0,65,train,1.0,1.0,0.0009685230024213075,1018.6246882843561,136.7176621104039,1.665350628832088,1e-06,32.21222457990667,3.1401296390855045,32.52733669750133,0.03150347379903276,0.0,0.0,0.05209959280888887,2,10.105499999554013,0,0,0,cpu,,,,,,0.14954560207880804,0.13009105668220008,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,0,train,1.0,2.0,0.001,1870.4069063920606,398.48273208534295,0.005075360356366334,1e-06,23.07309304219212,0.09929057192895711,22.96146786069203,0.02296146786069201,0.0,0.0,-0.565057282254054,2,10.319600000002538,0,0,0,cpu,,,,,,0.2745968462828756,0.21543819685705815,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,5,train,1.0,2.0,0.0009975062344139652,1800.104200370767,395.4720621042695,0.013125232724947193,1e-06,26.795802920986752,0.12988434634872859,26.636104204840105,0.026569680004828025,0.0,0.0,-0.6177879759948999,2,10.751299999355979,0,0,0,cpu,,,,,,0.2642756154893914,0.20903322997896492,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,10,train,1.0,2.0,0.0009950248756218907,1719.7663759861125,391.2002075646485,0.027259668569119384,1e-06,33.045363013702556,0.18110222342748325,32.800865556410145,0.03263767717055735,0.0,0.0,-0.6780093123311942,2,9.93190000008326,0,0,0,cpu,,,,,,0.25248111604765894,0.2015847686745096,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,15,train,1.0,2.0,0.0009925558312655087,1619.6349240876907,384.24700099156587,0.05575438185439185,1e-06,43.92038255470774,0.27216312919074087,43.522522434671444,0.04319853343391706,0.0,0.0,-0.7338083001572681,2,10.960700000396173,0,0,0,cpu,,,,,,0.23778068866414895,0.1921024385351893,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,20,train,1.0,2.0,0.0009900990099009901,1497.6933288795872,371.10290377047227,0.12117454110933795,1e-06,62.41430042447216,0.4389167974576823,61.7371847215944,0.06112592546692515,0.0,0.0,-0.7741968231109008,2,6.212900000718946,0,0,0,cpu,,,,,,0.21987828605837637,0.1802460856720703,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,25,train,1.0,2.0,0.0009876543209876543,1384.5171501508476,343.80915359814253,0.2841344231262851,1e-06,90.61565417122405,0.7504903268252424,89.42783502830274,0.0883237876822743,0.0,0.0,-0.7944574730071915,2,6.4848000001802575,0,0,0,cpu,,,,,,0.20326274553238097,0.16892631828507898,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,30,train,1.0,2.0,0.0009852216748768474,1352.223476883155,290.3772935941288,0.689829162715327,1e-06,118.61155272405502,1.330264021986301,116.50898651429125,0.11478717883181408,0.0,0.0,-0.7944923847238836,2,6.297599999925296,0,0,0,cpu,,,,,,0.19852166977828023,0.16563878216320077,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,35,train,1.0,2.0,0.0009828009828009828,1408.5879737396453,225.97159905908336,1.4307218771674144,1e-06,98.8624294806967,2.1629434521599116,95.82620658282909,0.0941780900076944,0.0,0.0,-0.7129734229833716,2,6.437799999730487,0,0,0,cpu,,,,,,0.2067966141372961,0.17135995553412203,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,40,train,1.0,2.0,0.000980392156862745,1390.0356076690923,196.1538757927302,1.9314199104796488,1e-06,61.36084003458257,2.6940095751803,59.97980533854875,0.05880373072406739,0.0,0.0,-0.2973358049775308,2,7.440400000632508,0,0,0,cpu,,,,,,0.204072917386258,0.16948551407438794,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,45,train,1.0,2.0,0.00097799511002445,1276.2889594451199,179.7992216807151,1.986903773237118,1e-06,56.14497775063347,2.85374955506555,56.1957188257703,0.05495913821591226,0.0,0.0,-0.04193396089564875,2,10.718799999267503,0,0,0,cpu,,,,,,0.18737362549912498,0.1578051099293708,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,50,train,1.0,2.0,0.0009756097560975611,1157.5466746130032,164.99471732563862,1.911588913748382,1e-06,53.32908373667837,2.9270472987189042,53.76116773223029,0.05244991973876125,0.0,0.0,0.019221348531556208,2,4.950600000483973,0,0,0,cpu,,,,,,0.16994091776911646,0.14525598274925342,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,55,train,1.0,2.0,0.00097323600973236,1078.1476584225838,152.33901619978633,1.8023519662482035,1e-06,47.27412972562873,2.997955919562503,47.86899475032221,0.04658782944070288,0.0,0.0,0.03641955904406995,2,9.60659999964264,0,0,0,cpu,,,,,,0.15828424596719895,0.1366540609684519,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,60,train,1.0,2.0,0.000970873786407767,1040.4340795971775,143.0242395167223,1.6910082535950364,1e-06,39.11913501351135,3.0583004458427214,39.700259117956485,0.03854394089121986,0.0,0.0,0.017534225301287367,2,10.803799999848707,0,0,0,cpu,,,,,,0.15274746689944327,0.1325073108252319,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,3,2.0,65,train,1.0,2.0,0.0009685230024213075,1022.5378240992131,136.77658458131432,1.5977936424045995,1e-06,32.33227028341794,3.104346787332409,32.7310015332288,0.03170072787721917,0.0,0.0,-0.03139644179978,2,7.26680000025226,0,0,0,cpu,,,,,,0.15012009458638173,0.1305255818874893,,,,,,,,,,,,,,,,
medical_resource_allocation,wdro,55,0,0.0,0,train,1.0,0.0,0.001,1870.4069063920606,398.6187508408892,0.005075360356366334,1e-06,22.87846816231232,1e-06,23.07309304219212,0.023073093042192093,0.0,0.0,0.0,2,10.82710000082443,0,0,0,cpu,,,,,,0.2745968462828756,0.21543819685705815,,,,,,,,,,,,,,,,
medical_resource_allocation,wdro,55,0,0.0,5,train,1.0,0.0,0.0009975062344139652,1799.2496053320547,395.62134535815153,0.013274391287408174,1e-06,26.53150541780065,1e-06,26.831341635782984,0.026764430559384503,0.0,0.0,0.0,2,6.92220000019006,0,0,0,cpu,,,,,,0.26415015129137254,0.20895472821921837,,,,,,,,,,,,,,,,
