task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_true,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,mgda,33,0,0.0,0,1.0,0.0,0.001,0.0,2.688011839288493,0.7071900057227434,0.9623110717534114,0.18904377218101753,0.19805619275626257,0.17092954716469813,0.000170929547161769,0.26669407929836747,0.18212191696103197,0.5645663198043244,96,666.9458250003117,0,0,0,cpu,0.0,0.0,0.9623110717534114,0.19805619275626257,0.18904377218101753,0.18212191696103197,0.26669407929836747,0.5645663198043244,0.2574698499823208,0.1709607457388344,0.0,0.44663564386011717,0.5533643561388827,0.17092954716469813,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,2,0.5773502691896258,0.0,0.0009990009990009992,0.0,3.69339822362591,0.03981497267772684,0.8111119283568555,0.20042224922077362,0.2068617116351745,0.16509575974504598,0.00016493082891310372,0.039865135471450874,0.5146413136425493,0.3158097630642662,96,708.7868290000188,0,0,0,cpu,0.0,0.0,0.8111119283568555,0.2068617116351745,0.20042224922077362,0.5146413136425493,0.039865135471450874,0.3158097630642662,0.3328390034078404,0.16518746560824443,0.0,0.47690240857834765,0.5230975914206523,0.16509575974504598,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,4,0.4472135954999579,0.0,0.000998003992015968,0.0,8.763720373175008,0.13140975316016196,0.9297653192316718,0.29849890996853945,0.3058989749141686,0.25014733867463945,0.00024964804258746247,0.304445018154356,0.3317868217783218,0.37122291376395866,96,785.0842620000549,0,0,0,cpu,0.0,0.0,0.9297653192316718,0.3058989749141686,0.29849890996853945,0.3317868217783218,0.304445018154356,0.37122291376395866,0.38368672515303875,0.25023433502049125,7.372574772894058e-18,0.48053412483667424,0.5194658751623257,0.25014733867463945,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,6,0.3779644730092272,0.0,0.0009970089730807579,0.0,3.829430221968262,0.2514552246447095,0.5604830052055056,0.19788705670018916,0.20682801027548747,0.08949693622943528,8.922924847841262e-05,-0.28877526013157345,-0.35437647188551025,-0.2924575428149792,96,458.70682199984003,0,0,0,cpu,0.0,0.0,0.5604830052055056,0.20682801027548747,0.19788705670018916,-0.35437647188551025,-0.28877526013157345,-0.2924575428149792,0.1596782331864466,0.09006364162994011,0.12696922722696988,0.4324517887869181,0.44057898398511197,0.08949693622943528,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,8,0.3333333333333333,0.0,0.00099601593625498,0.0,5.878671731890638,1.5787762397555911,1.0476952603428868,0.27303739523325865,0.2831827446339934,0.24241671360898218,0.00024145090996704842,0.4989565859028355,0.3582687681416085,0.5221966691910245,96,473.29291300002296,0,0,0,cpu,0.0,0.0,1.0476952603428868,0.2831827446339934,0.27303739523325865,0.3582687681416085,0.4989565859028355,0.5221966691910245,0.49572035995231645,0.24258582718726515,3.51281503884952e-17,0.4618661140312023,0.5381338859677974,0.24241671360898218,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,10,0.30151134457776363,0.0,0.0009950248756218907,0.0,6.08081953282673,1.9007680184058886,0.7801111554936204,0.25424848655785826,0.2713080611849741,0.19162629818992877,0.0001906729335197212,-0.1512196199041396,0.2545582996486986,0.11096625158648193,96,475.65941999982897,0,0,0,cpu,0.0,0.0,0.7801111554936204,0.2713080611849741,0.25424848655785826,0.2545582996486986,-0.1512196199041396,0.11096625158648193,0.2456389632867892,0.19242169481288332,0.051314386590161624,0.4047435608885298,0.5439420525203085,0.19162629818992877,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,12,0.2773500981126146,0.0,0.0009940357852882705,0.0,3.1190696429367364,0.6877543012647477,0.87869076083517,0.20011893550651205,0.21117707336396982,0.17541775078150249,0.00017437152164876044,0.08387099921428076,0.10148488141147562,0.47316525196192394,96,471.8213169999217,0,0,0,cpu,0.0,0.0,0.87869076083517,0.21117707336396982,0.20011893550651205,0.10148488141147562,0.08387099921428076,0.47316525196192394,0.19963529837476918,0.17624382328303914,0.018790584441989392,0.4389122651894299,0.5422971503675806,0.17541775078150249,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,14,0.2581988897471611,0.0,0.00099304865938431,0.0,8.321796131602756,1.1601203461761882,1.4934938712841754,0.3054306223851648,0.3088490405705042,0.24137126496329422,0.00023969341108363891,0.45096813244335787,-0.0693357605009074,0.2353143055612503,96,465.0536879998981,0,0,0,cpu,0.0,0.0,1.4934938712841754,0.3088490405705042,0.3054306223851648,-0.0693357605009074,0.45096813244335787,0.2353143055612503,0.24576564385298874,0.241387091500365,2.6020852139626083e-18,0.49272296672121796,0.507277033277782,0.24137126496329422,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,16,0.24253562503633297,0.0,0.000992063492063492,0.0,3.093019300014115,0.5182857621642923,1.0719059641597357,0.1920177236234056,0.1990372316583508,0.17495109614348264,0.00017356259537760303,0.4738953299098165,0.5299172234958482,0.6043335866083495,96,477.1689569997761,0,0,0,cpu,0.0,0.0,1.0719059641597357,0.1990372316583508,0.1920177236234056,0.5299172234958482,0.4738953299098165,0.6043335866083495,0.5577493566754249,0.17501015634223702,0.0,0.45469223195152764,0.5453077680474724,0.17495109614348264,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
md_knapsack,mgda,33,0,0.0,18,0.22941573387056174,0.0,0.000991080277502478,0.0,4.269926479573085,0.8066877573711189,1.336947645783961,0.22011200077618626,0.2292175646076514,0.19065905683009043,0.00018895843094892656,0.11456820557025359,0.4350645354396494,0.4430904184767292,96,494.63019699987854,0,0,0,cpu,0.0,0.0,1.336947645783961,0.2292175646076514,0.22011200077618626,0.4350645354396494,0.11456820557025359,0.4430904184767292,0.31345417531085584,0.19084058967535428,2.3310346708415034e-18,0.46365076628156765,0.5363492337174324,0.19065905683009043,mgda,FDFL-MGDA,0.5,mild,0.1,0.5,MGDA
