task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true
md_knapsack,fpto,11,0,0.0,0,1.0,0.0,0.0005,0.0,7.7167252227350165,2.15476074215816,1e-06,1.4131852677650638,0.6800603719910296,1.4131852677650638,0.0007065926338823507,0.0,0.0,0.4867661942506458,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,11,0,0.0,5,1.0,0.0,0.0004987531172069826,0.0,7.711731031420356,2.1535908183743633,1e-06,1.4152191100631442,0.6812327880570077,1.4152191100631442,0.0007058449426747083,0.0,0.0,0.48660608450521153,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,11,0,0.0,10,1.0,0.0,0.0004975124378109454,0.0,7.70672406280938,2.1524266711960154,1e-06,1.422973477341928,0.6806641535414939,1.422973477341928,0.0007079470036525274,0.0,0.0,0.4786352140784983,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,11,0,0.0,15,1.0,0.0,0.0004962779156327543,0.0,7.701685269669662,2.151273077628664,1e-06,1.4251303355628275,0.6818390640796552,1.4251303355628275,0.0007072607124379567,0.0,0.0,0.4784243122373361,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,22,0,0.0,0,1.0,0.0,0.0005,0.0,8.023904706075754,2.1432548471426465,1e-06,1.2423222918871974,0.5754523792996379,1.2423222918871974,0.0006211611459433975,0.0,0.0,0.4320152454914122,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,22,0,0.0,5,1.0,0.0,0.0004987531172069826,0.0,8.020045433100004,2.142483884937473,1e-06,1.2441894438169319,0.5756771590687844,1.2441894438169319,0.000620543363499506,0.0,0.0,0.4306551197523684,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,22,0,0.0,10,1.0,0.0,0.0004975124378109454,0.0,8.01618569591336,2.1417149846075456,1e-06,1.2453440420485218,0.5761874038050198,1.2453440420485218,0.0006195741502726884,0.0,0.0,0.43036803110119803,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,fpto,22,0,0.0,15,1.0,0.0,0.0004962779156327543,0.0,8.012328318989491,2.140947135101695,1e-06,1.2465527783992334,0.5766892728277456,1.2465527783992334,0.0006186366145899841,0.0,0.0,0.43000960315119174,0,0.0,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,11,0,0.0,0,0.0,0.0,0.0005,0.0,7.7167252227350165,2.15476074215816,158.03465216092326,1e-06,1e-06,158.03465216092326,0.07901732608046165,0.0,0.0,0.0,161,2577.1626999994623,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,11,0,0.0,5,0.0,0.0,0.0004987531172069826,0.0,7.70172230342591,2.1667739952083362,182.17311129842838,1e-06,1e-06,182.17311129842838,0.09085940713138574,0.0,0.0,0.0,161,2622.1957999987353,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,11,0,0.0,10,0.0,0.0,0.0004975124378109454,0.0,7.758301703279708,2.20688314718273,159.85524490063455,1e-06,1e-06,159.85524490063455,0.07952997258738038,0.0,0.0,0.0,161,2638.9907999982825,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,11,0,0.0,15,0.0,0.0,0.0004962779156327543,0.0,7.846506549526613,2.2554750290248267,137.29562406030587,1e-06,1e-06,137.29562406030587,0.06813678613414682,0.0,0.0,0.0,161,2710.305699998571,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,22,0,0.0,0,0.0,0.0,0.0005,0.0,8.023904706075754,2.1432548471426465,135.36236373910464,1e-06,1e-06,135.36236373910464,0.06768118186955234,0.0,0.0,0.0,161,2626.3615999996546,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,22,0,0.0,5,0.0,0.0,0.0004987531172069826,0.0,7.946346612825897,2.145080230995389,156.915699787691,1e-06,1e-06,156.915699787691,0.07826219440782595,0.0,0.0,0.0,161,2616.1919000005582,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,22,0,0.0,10,0.0,0.0,0.0004975124378109454,0.0,7.878224287916152,2.1603934355774648,178.3597652845788,1e-06,1e-06,178.3597652845788,0.0887362016341188,0.0,0.0,0.0,161,2679.9895000003744,0,0,0,cpu,,,,,,0.0,0.0
md_knapsack,dfl,22,0,0.0,15,0.0,0.0,0.0004962779156327543,0.0,7.811483520455869,2.18322256811323,128.4578235435233,1e-06,1e-06,128.4578235435233,0.06375078091489988,0.0,0.0,0.0,161,2707.2111000015866,0,0,0,cpu,,,,,,0.0,0.0
