task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,fpto,11,0,0.0,0,1.0,0.0,0.001,0.0,5.462856402452943,0.3604814547503497,1e-06,0.4550801887757708,0.4171137081088303,0.4550801887757708,0.00045508018877467744,0.0,0.0,0.33276430285120956,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,0,0.0,5,1.0,0.0,0.0009975062344139652,0.0,5.461821824647023,0.36016591968336925,1e-06,0.45512553891988633,0.41719045428873663,0.45512553891988633,0.0004539905625125095,0.0,0.0,0.332679639284222,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,0,0.0,10,1.0,0.0,0.0009950248756218907,0.0,5.460790410030931,0.3598521663758606,1e-06,0.45495462986809365,0.41694984464461204,0.45495462986809365,0.0004526911739970098,0.0,0.0,0.3316437142154,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,0,0.0,15,1.0,0.0,0.0009925558312655087,0.0,5.459761428856482,0.35953949644789057,1e-06,0.4550938373518026,0.41712929713489183,0.4550938373518026,0.0004517060420354429,0.0,0.0,0.33128424653054334,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,0,0.0,20,1.0,0.0,0.0009900990099009901,0.0,5.4587342611230545,0.3592276735949954,1e-06,0.4553047232100021,0.4172937603834303,0.4553047232100021,0.0004507967556523782,0.0,0.0,0.331298439485286,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,0,0.0,25,1.0,0.0,0.0009876543209876543,0.0,5.4577094434217015,0.3589172866380932,1e-06,0.45517494738830316,0.4170870952764009,0.45517494738830316,0.00044955550359229983,0.0,0.0,0.3300779495579725,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,0,0.0,30,1.0,0.0,0.0009852216748768474,0.0,5.45668705753599,0.35860825187344264,1e-06,0.4553593352994925,0.4168461907306361,0.4553593352994925,0.0004486298869934965,0.0,0.0,0.3298214299371796,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,0,0.0,35,1.0,0.0,0.0009828009828009828,0.0,5.455666439932126,0.3583000645125852,1e-06,0.45544978025669125,0.4169361515287654,0.45544978025669125,0.00044761649165168764,0.0,0.0,0.329903122888185,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,1,0.5,0,1.0,0.5,0.001,0.0,5.462856402452943,0.3604814547503497,1e-06,0.4550801887757708,0.4171137081088303,0.560142232943552,0.0005601422329426659,0.0,0.0,0.33276430285120956,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
md_knapsack,fpto,11,1,0.5,5,1.0,0.5,0.0009975062344139652,0.0,5.461664047044412,0.359731346905195,1e-06,0.4548901406029088,0.4168254193129005,0.5597050598236986,0.0005583092866062855,0.0,0.0,0.33178066317102967,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FPTO,2.0,medium,0.3,0.6,FPTO
