task,method,seed,stage_idx,lambda,iter,stage_type,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_pcgrad_normalize,mo_method,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm
medical_resource_allocation,fpto,55,0,0.0,0,train,1.0,0.0,0.001,72.82339224965483,398.48273208534295,106.72285745166471,1e-06,23.07309304219212,8.589918230727902,23.07309304219212,0.023073093042192093,0.0,0.0,0.8532038957744084,2,4.9346999994668295,0,0,0,cpu,,,,,,0.07325976123163497,0.07905102008843057,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,5,train,1.0,0.0,0.0009975062344139652,70.79397250228965,395.4527481706613,105.71461914520384,1e-06,26.831341635782984,11.019781264533966,26.831341635782984,0.026764430559384503,0.0,0.0,0.853189636601068,2,4.596799999490031,0,0,0,cpu,,,,,,0.07121818088859014,0.07667912896564498,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,10,train,1.0,0.0,0.0009950248756218907,68.39489542371916,391.130632805284,104.1168276659493,1e-06,33.18163686637674,15.019955950942311,33.18163686637674,0.033016554095897245,0.0,0.0,0.8614554052521847,2,4.605900000569818,0,0,0,cpu,,,,,,0.06880472817068005,0.07388861418455672,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,15,train,1.0,0.0,0.0009925558312655087,65.33718366155165,384.03046758966025,101.20583918664778,1e-06,44.30685222537787,21.750572232317463,44.30685222537787,0.04397702454131798,0.0,0.0,0.873880130925292,2,5.038100000092527,0,0,0,cpu,,,,,,0.06572869412871167,0.07035289825947723,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,20,train,1.0,0.0,0.0009900990099009901,61.70971787069914,370.43366440493173,95.14330074707854,1e-06,63.33950232096638,32.97426853085816,63.33950232096638,0.06271237853561026,0.0,0.0,0.8826915395656538,2,4.073399999469984,0,0,0,cpu,,,,,,0.06207949200416991,0.06618843651987392,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,25,train,1.0,0.0,0.0009876543209876543,58.95436842802235,341.82914010086745,81.70113498028124,1e-06,92.34889852679629,49.60566648528953,92.34889852679629,0.09120878866844076,0.0,0.0,0.8888438285919,2,8.088700000371318,0,0,0,cpu,,,,,,0.05930763208327784,0.06304678777677533,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,30,train,1.0,0.0,0.0009852216748768474,59.54942766416991,285.84245698700585,55.30140879658988,1e-06,119.45678971421772,61.77176572407553,119.45678971421772,0.11769141843765292,0.0,0.0,0.8796032417296629,2,4.569400000036694,0,0,0,cpu,,,,,,0.05990625700601421,0.06372370569686629,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,35,train,1.0,0.0,0.0009828009828009828,62.35555049091715,222.09282404222702,30.96592114966597,1e-06,93.23831587116553,30.668512865910458,93.23831587116553,0.09163470847288994,0.0,0.0,0.6974090561733167,2,5.154700000275625,0,0,0,cpu,,,,,,0.06272919455291374,0.0669275029034873,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,40,train,1.0,0.0,0.000980392156862745,61.4712177616849,195.15636197953268,28.67262283627026,1e-06,58.75556841668617,36.92470692909327,58.75556841668617,0.05760349844773152,0.0,0.0,0.06410921376986187,2,4.494499999964319,0,0,0,cpu,,,,,,0.06183956276577076,0.06591576484303543,,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,55,0,0.0,45,train,1.0,0.0,0.00097799511002445,57.722894371690586,179.35335393641645,27.23374119458183,1e-06,55.59374838217268,41.839550087281864,55.59374838217268,0.05437041406569455,0.0,0.0,0.1854879304357269,2,8.064399999966554,0,0,0,cpu,,,,,,0.05806877884473971,0.0616486400923408,,,,,,,,,,,,,,,,
