task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,wdro,11,0,0.0,0,1.0,0.0,0.0002,0.0,4.927075206429148,0.46500048698248175,1e-06,1.297567308123201,1e-06,1.297567308123201,0.013788954320198665,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,2,1.0,0.0,0.0006000000000000001,0.0,7.525609651545781,0.47016042051546303,1e-06,2.1933430873005153,1e-06,2.1933430873005153,0.030796320495800063,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,4,1.0,0.0,0.001,0.0,5.723221977804164,0.21675910635190587,1e-06,1.590726974307916,1e-06,1.590726974307916,0.04860964252384796,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,6,1.0,0.0,0.0009995002498750627,0.0,3.9613351315477074,0.3664089483657551,1e-06,1.4331560005105441,1e-06,1.4331560005105441,0.04485899523840329,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,8,1.0,0.0,0.0009985022466300548,0.0,4.411835176593955,0.09359516976842261,1e-06,1.7788954420825578,1e-06,1.7788954420825578,0.043102899805985424,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,10,1.0,0.0,0.0009975062344139652,0.0,2.8711849319339766,0.08119212354465023,1e-06,1.62665763426381,1e-06,1.62665763426381,0.042442361943472735,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,12,1.0,0.0,0.000996512207274539,0.0,3.4817953478100643,0.09589480902112245,1e-06,2.121734026368108,1e-06,2.121734026368108,0.04223449284979277,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,14,1.0,0.0,0.0009955201592832255,0.0,3.7842657042418697,0.1302083725139501,1e-06,2.302001531633945,1e-06,2.302001531633945,0.04142687059857221,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,16,1.0,0.0,0.000994530084535057,0.0,3.9353053523461035,0.3770721383987609,1e-06,2.1852931368905173,1e-06,2.1852931368905173,0.03998708857052435,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
md_knapsack,wdro,11,0,0.0,18,1.0,0.0,0.0009935419771485345,0.0,2.5472569324742693,0.21251573495386397,1e-06,1.439187567801389,1e-06,1.439187567801389,0.039513902677325054,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,mild,0.2,0.5,WDRO
