task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,fplg,55,0,0.0,0,1.0,0.0,0.001,0.0,3.3571981630956573,0.3734333199793827,1e-06,0.4129031330124767,0.40162040539751614,0.4129031330124767,0.00041290313301126677,0.0,0.0,-0.06288668752913165,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,0,0.0,5,1.0,0.0,0.0009975062344139652,0.0,5.925824160063979,1.3621701677804061,1e-06,0.5967644023516983,0.6005109278302802,0.5967644023516983,0.0005952762118213027,0.0,0.0,0.3282867684039299,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,0,0.0,10,0.30151134457776363,0.0,0.0009950248756218907,0.0,4.594700132709581,1.2636722068891437,59.37770594205864,0.5073200852473746,0.4998227853811702,4.624019536671254,0.004601014464349396,0.23970858225784789,-0.06930538457453021,0.4007555467689044,96,476.65007799992054,0,0,0,cpu,19.782245093194977,0.08391621202194288,1.2884296928861074,0.004241996377388417,1.0775431111805764,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,0,0.0,15,0.25,0.0,0.0009925558312655087,0.0,5.516439190777744,2.023415275049407,85.83342670173491,0.5936758468200174,0.6043495047679537,5.606984264940768,0.00556524492798083,0.16561174681656432,0.08815453310404854,0.566170722222755,96,476.814504999993,0,0,0,cpu,28.34369655829998,0.09287366694526791,1.6224620285705575,0.0032766956403952685,1.056375621741516,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,0,0.0,20,0.2182178902359924,0.0,0.0009900990099009901,0.0,4.768144787828607,0.42492957507829365,58.096418757495215,0.45773253805356073,0.4558667297948017,4.388385063685234,0.004344935706618934,0.17408847044594264,0.08230028341579848,-0.019447507487047596,96,453.99556699999266,0,0,0,cpu,16.91562145342111,0.08513663665678077,1.2000579642265448,0.0050330185557304645,1.044007564445749,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,0,0.0,25,0.19611613513818404,0.0,0.0009876543209876543,0.0,8.231461569103864,1.7592912232757203,59.74936583750404,0.6788340424354401,0.6704469763831808,5.238793537916544,0.00517411707448538,0.30815812178703156,-0.20002635439090974,0.03911784853733848,96,697.5886779999882,0,0,0,cpu,19.16844148167043,0.11221593658709762,1.466630360309175,0.005854202424041758,1.0249117974643343,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,0,0.0,30,0.1796053020267749,0.0,0.0009852216748768474,0.0,7.8490103415551475,0.6634818570194543,57.71455005749414,0.6973346738769022,0.6930135591242154,4.863896110856256,0.004792015872764688,0.17395913624445403,0.10412451054577879,0.06058926561857526,96,418.4667949999721,0,0,0,cpu,18.177238054752447,0.11103494872296306,1.4206719168529132,0.0061084609437643865,1.0367848977562626,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,0,0.0,35,0.16666666666666666,0.0,0.0009828009828009828,0.0,4.64305392668956,1.0466508084509525,50.44005251580871,0.5004995481334579,0.4849812596530212,3.7604380044697656,0.003695762166554918,0.10676735028564206,-0.06248431627508866,0.0768638455544887,96,453.4697789999882,0,0,0,cpu,17.42769661091936,0.08415677963214276,1.2110569033620928,0.00482891006832275,1.0169779053701085,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,1,0.5,0,1.0,0.5,0.001,0.0,4.5878604462975385,0.6237870976356171,1e-06,0.5217320307028638,0.5223550708846956,0.6702177425004643,0.0006702177424997188,0.0,0.0,0.399126907791973,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
md_knapsack,fplg,55,1,0.5,5,1.0,0.5,0.0009975062344139652,0.0,6.483914133489788,0.30568028517862766,1e-06,0.6248424191686681,0.6083522990816927,0.747818110211728,0.0007459532271431972,0.0,0.0,0.20067315546690231,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,FDFL-Scal,2.0,mild,0.1,0.5,FPLG
