task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_true,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_cagrad_c,mo_cagrad_g0_norm,mo_cagrad_gw_norm,mo_cagrad_direction_norm,mo_cagrad_w_decision_regret,mo_cagrad_w_pred_fairness,mo_cagrad_w_pred_loss,mo_method,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,cagrad,11,0,0.0,0,1.0,0.0,0.001,0.0,8.116393474602415,1.056558953969479,1.2591611458936887,0.2929514670108765,0.29906072221435903,0.6860300241257288,0.0006860300241250015,0.3864574848936711,0.2752599045200503,0.3023551406872119,96,558.0266199999642,0,0,0,cpu,0.0,0.0,1.2591611458936887,0.29906072221435903,0.2929514670108765,0.2752599045200503,0.3864574848936711,0.3023551406872119,0.8458701871459776,0.2388706307993856,0.5,0.5061991147800758,0.24095161384518204,0.6860300241257288,0.0,0.5767778598194448,0.42322214017955495,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,2,0.5773502691896258,0.0,0.0009990009990009992,0.0,4.546528981500453,1.3837851705132709,1.1761350704112317,0.22996340524608777,0.24108439296355955,0.5788586852516591,0.0005782804048459428,0.32177127343081224,0.15095657976664872,0.4399171974773542,96,540.2283909998005,0,0,0,cpu,0.0,0.0,1.1761350704112317,0.24108439296355955,0.22996340524608777,0.15095657976664872,0.32177127343081224,0.4399171974773542,0.8264822871144846,0.19972267909948946,0.5,0.44755404261236614,0.2052275898458374,0.5788586852516591,1.9859280371420287e-16,0.6494406279824314,0.35055937201656834,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,4,0.4472135954999579,0.0,0.000998003992015968,0.0,6.3364602404957475,0.05148504022071671,0.8389066202775224,0.23099958864138156,0.23734465617045417,0.4801307535253839,0.0004791724087069309,0.15718725715464832,0.28894028928442556,0.38313156592011693,96,617.6902480001445,0,0,0,cpu,0.0,0.0,0.8389066202775224,0.23734465617045417,0.23099958864138156,0.28894028928442556,0.15718725715464832,0.38313156592011693,0.7512454761443624,0.1947465244322437,0.5,0.3385348623227053,0.19989994248764065,0.4801307535253839,0.0,0.30331524196115084,0.6966847580378492,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,6,0.3779644730092272,0.0,0.0009970089730807579,0.0,2.483310892839833,0.6967706664195102,1.2090397854694763,0.17600051929215552,0.1826586515656246,0.5075299757776119,0.0005060119399567525,0.032650862265335055,0.28528500007556246,0.5674205103909177,96,631.6577829998096,0,0,0,cpu,0.0,0.0,1.2090397854694763,0.1826586515656246,0.17600051929215552,0.28528500007556246,0.032650862265335055,0.5674205103909177,0.8433891560009099,0.1586737919258736,0.5,0.4349331617418073,0.17600051929197946,0.5075299757776119,0.0,3.0531133177161266e-16,0.9999999999989996,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,8,0.3333333333333333,0.0,0.00099601593625498,0.0,2.492774221378761,0.3996208250491448,0.8388957288069574,0.1736043151610081,0.18068997324621258,0.3710100797159406,0.00036953195190696464,0.13362363284935933,-0.1429259652847205,0.483999186719047,96,679.3925949996265,0,0,0,cpu,0.0,0.0,0.8388957288069574,0.18068997324621258,0.1736043151610081,-0.1429259652847205,0.13362363284935933,0.483999186719047,0.6914115640421346,0.15255856684614064,0.5,0.296739585539047,0.17396726334439078,0.3710100797159406,0.0,0.9267705528084521,0.07322944719054779,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,10,0.30151134457776363,0.0,0.0009950248756218907,0.0,2.065977515343646,0.4571301508145743,0.518228592972308,0.1440823551731243,0.15043506593648295,0.2791590602362407,0.0002777702091885043,-0.043559263737631713,0.15516745237882232,0.4925746318598055,96,712.6125580002736,0,0,0,cpu,0.0,0.0,0.518228592972308,0.15043506593648295,0.1440823551731243,0.15516745237882232,-0.043559263737631713,0.4925746318598055,0.6265885191863217,0.12547879023039663,0.5,0.19748225191385552,0.13809656702459538,0.2791590602362407,0.0,0.09326134767368152,0.9067386523253185,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,12,0.2773500981126146,0.0,0.0009940357852882705,0.0,5.241123187500152,0.5759276995869634,1.1536160384232075,0.22776130788500173,0.23981402461292556,0.3675091625442483,0.0003653172589889565,-0.4101067955738016,-0.07625156048973188,-0.10334997318493151,96,727.1114579998539,0,0,0,cpu,0.0,0.0,1.1536160384232075,0.23981402461292556,0.22776130788500173,-0.07625156048973188,-0.4101067955738016,-0.10334997318493151,0.7364353716782658,0.1374322891584303,0.5,0.36074383736932536,0.17952022829635972,0.3675091625442483,6.59059395598967e-17,0.22291470365356383,0.777085296345436,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,14,0.2581988897471611,0.0,0.00099304865938431,0.0,7.205039418899789,0.4268645057250566,1.356514172744024,0.26991202851815344,0.2788470850968331,0.5291291382828791,0.0005254509814120487,0.10491432145096664,-0.04410165233253257,-0.38575348235799545,96,457.53094500014413,0,0,0,cpu,0.0,0.0,1.356514172744024,0.2788470850968331,0.26991202851815344,-0.04410165233253257,0.10491432145096664,-0.38575348235799545,0.8766471741548899,0.15210305643168306,0.5,0.46858354272930836,0.15390036386084394,0.5291291382828791,1.2373796106657346e-16,0.5409167408489473,0.45908325915005255,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,16,0.24253562503633297,0.0,0.000992063492063492,0.0,9.462641274589703,1.3658806557988967,1.1487876248791,0.29287707856792183,0.29890255938250826,0.5665511943220388,0.0005620547562709855,0.15304597691743932,0.14334143247518477,-0.026234442364621795,96,475.29291599994394,0,0,0,cpu,0.0,0.0,1.1487876248791,0.29890255938250826,0.29287707856792183,0.14334143247518477,0.15304597691743932,-0.026234442364621795,0.8048887343694071,0.20647427645620783,0.5,0.43354675932699216,0.20643371239321726,0.5665511943220388,0.0,0.4877944720390833,0.5122055279599167,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,18,0.22941573387056174,0.0,0.000991080277502478,0.0,6.529317344554528,0.12540447995725712,1.020680163278703,0.2665438800492432,0.2703219481741373,0.3542616702124409,0.0003511017544212405,0.2798649121478041,-0.5218792463415527,-0.2651529687088449,96,493.8361069998791,0,0,0,cpu,0.0,0.0,1.020680163278703,0.2703219481741373,0.2665438800492432,-0.5218792463415527,0.2798649121478041,-0.2651529687088449,0.4996069564428808,0.15023395692348535,0.5,0.3353256739885874,0.2703219481738669,0.3542616702124409,7.459310946692811e-17,0.9999999999989999,5.551115123120231e-17,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,20,0.2182178902359924,0.0,0.0009900990099009901,0.0,4.215200582314922,0.26402837570763443,0.7099534179828149,0.21799441623058494,0.22750558757980896,0.322723146759584,0.00031952786807726356,-0.1281319395141199,0.006055144140430413,-0.13616710798907358,96,471.94674499996836,0,0,0,cpu,0.0,0.0,0.7099534179828149,0.22750558757980896,0.21799441623058494,0.006055144140430413,-0.1281319395141199,-0.13616710798907358,0.6549130491786701,0.14038482296395305,0.5,0.2476787662862016,0.14933974189155727,0.322723146759584,0.0,0.3919530510257067,0.6080469489732934,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,22,0.20851441405707477,0.0,0.0009891196834817015,0.0,3.30614720685603,1.5314005891782885,1.0914221646525704,0.20043267770945267,0.2092901014150897,0.5116452736961514,0.0005060784111722791,0.3547298378217704,0.0331488517132579,0.6199253668116905,96,476.00482799998645,0,0,0,cpu,0.0,0.0,1.0914221646525704,0.2092901014150897,0.20043267770945267,0.0331488517132579,0.3547298378217704,0.6199253668116905,0.775454260498922,0.18412024222027415,0.5,0.40791215413387344,0.2092901014148803,0.5116452736961514,3.4694469519501427e-16,0.9999999999989995,0.0,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
md_knapsack,cagrad,11,0,0.0,24,0.2,0.0,0.0009881422924901185,0.0,4.780937483427353,0.39114676834770273,0.9207787327225764,0.2238864831757969,0.22805109794227382,0.3726062230414012,0.00036818796743089046,0.47012162254983264,-0.3451582400347333,-0.2315148101833606,96,469.13828500009913,0,0,0,cpu,0.0,0.0,0.9207787327225764,0.22805109794227382,0.2238864831757969,-0.3451582400347333,0.47012162254983264,-0.2315148101833606,0.6362192426061998,0.14008149305431167,0.5,0.32917405144355544,0.22805109794204576,0.3726062230414012,0.0,0.9999999999989999,2.7755575615601155e-17,cagrad,FDFL-CAGrad,0.5,mild,0.1,0.5,CAGrad
