task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_true,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm,mo_method,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,mgda,33,0,0.0,0,1.0,0.0,0.0005,0.0,3.03689080049584,0.681737831819056,2.413331962652101,0.39539703276029164,0.3633093314868719,0.3229969227633366,0.00016149846138089412,0.1997184447059214,0.02949690964472531,0.4623895393004478,96,415.6021320000036,0,0,0,cpu,0.0,0.0,2.413331962652101,0.3633093314868719,0.39539703276029164,0.02949690964472531,0.1997184447059214,0.4623895393004478,0.13383833219845528,0.323030866988777,0.0016207916650596598,0.5790668833698317,0.41931232496410864,0.3229969227633366,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,2,0.5773502691896258,0.0,0.0004995004995004996,0.0,4.097045102799628,0.9809883710358831,2.0276662201301727,0.41503436089763235,0.40092225262075126,0.33619509285885624,0.00016792961681187267,0.2951683477726361,0.1013417687413364,0.35979764494003763,96,456.4266930001395,0,0,0,cpu,0.0,0.0,2.0276662201301727,0.40092225262075126,0.41503436089763235,0.1013417687413364,0.2951683477726361,0.35979764494003763,0.23604488154618064,0.33642618761811416,0.0,0.526998008415769,0.4730019915832308,0.33619509285885624,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,4,0.4472135954999579,0.0,0.000499001996007984,0.0,9.327425094957855,1.306160782797768,1.944367920766484,0.7590932650316086,0.7902491332741435,0.6061237800248686,0.0003024569760599061,0.2736320150648494,0.2973532434026265,0.22616046543024743,96,453.871147999962,0,0,0,cpu,0.0,0.0,1.944367920766484,0.7902491332741435,0.7590932650316086,0.2973532434026265,0.2736320150648494,0.22616046543024743,0.3640171805002876,0.6066406058337874,0.0,0.4740305137016639,0.525969486297336,0.6061237800248686,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,6,0.3779644730092272,0.0,0.0004985044865403789,0.0,4.216112203079806,1.1870686321917905,3.610919462210977,0.4886098921307244,0.4224164609710012,0.38828149179340954,0.0001935600656989647,0.35117685959707085,0.17232104865417372,0.49138738092286594,96,455.4686229998879,0,0,0,cpu,0.0,0.0,3.610919462210977,0.4224164609710012,0.4886098921307244,0.17232104865417372,0.35117685959707085,0.49138738092286594,0.27889893132841037,0.38828280272569327,6.234162491785416e-18,0.640677759764615,0.35932224023438486,0.38828149179340954,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,8,0.3333333333333333,0.0,0.00049800796812749,0.0,6.370730733371312,1.9347464913683903,4.176636162165266,0.5822737960047196,0.49350975104303074,0.4613229320740673,0.0002297424960522795,0.25677507129533006,0.043368600343885205,0.5238600731975714,96,450.5657869999595,0,0,0,cpu,0.0,0.0,4.176636162165266,0.49350975104303074,0.5822737960047196,0.043368600343885205,0.25677507129533006,0.5238600731975714,0.1381484128066161,0.4615410411995071,2.6020852139626083e-18,0.66959631627167,0.3304036837273299,0.4613229320740673,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,0.0,6.5477413469867205,1.8338548740372478,2.659389949278454,0.6215627795927131,0.5564223098734132,0.483267946364559,0.0002404318141112092,0.3184824515811166,0.08110009825217157,0.36358640729661923,96,433.82231999976284,0,0,0,cpu,0.0,0.0,2.659389949278454,0.5564223098734132,0.6215627795927131,0.08110009825217157,0.3184824515811166,0.36358640729661923,0.22419917327676125,0.48336997284741906,1.7347234759750722e-18,0.5863247809143524,0.41367521908464744,0.483267946364559,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,12,0.2773500981126146,0.0,0.0004970178926441352,0.0,3.5478491022785783,1.291846941069628,2.3969832966370928,0.41233157661089626,0.30216407560593855,0.3021640756056363,0.00015018095208944822,0.3598070786090291,0.2636778699618159,0.7568843207776272,96,431.40513399976044,0,0,0,cpu,0.0,0.0,2.3969832966370928,0.30216407560593855,0.41233157661089626,0.2636778699618159,0.3598070786090291,0.7568843207776272,0.26367786996181614,0.30216407560593855,1.3877787807800578e-17,0.9999999999989999,0.0,0.3021640756056363,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,14,0.2581988897471611,0.0,0.000496524329692155,0.0,8.896969799455269,1.6749302709332696,2.2974019006613644,0.6524699144513388,0.6728093449767565,0.5042003672799762,0.00025034774939374036,0.04091624213910908,-0.004784593599654225,0.20526448568463965,96,608.6353149999013,0,0,0,cpu,0.0,0.0,2.2974019006613644,0.6728093449767565,0.6524699144513388,-0.004784593599654225,0.04091624213910908,0.20526448568463965,0.2194655802936499,0.508967699590928,0.043090407993937284,0.46422417248307124,0.49268541952199135,0.5042003672799762,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,16,0.24253562503633297,0.0,0.000496031746031746,0.0,3.4466605298575472,1.1050185755791377,2.8732500770882448,0.42180470841949796,0.3590216603366829,0.3397773173354808,0.00016854033597917534,0.29559718041974997,0.3026531830946106,0.5709577789699106,96,682.5087600000188,0,0,0,cpu,0.0,0.0,2.8732500770882448,0.3590216603366829,0.42180470841949796,0.3026531830946106,0.29559718041974997,0.5709577789699106,0.3347423563026676,0.33996919524243974,0.0,0.6830741154630752,0.3169258845359248,0.3397773173354808,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
md_knapsack,mgda,33,0,0.0,18,0.22941573387056174,0.0,0.000495540138751239,0.0,4.675876366511601,1.5677310571308725,2.4012306008139586,0.46574139242294954,0.4013093332581378,0.3696718998891281,0.00018318726456282525,0.36430416070481547,0.2648224406635138,0.4944300986152535,96,687.8075010004068,0,0,0,cpu,0.0,0.0,2.4012306008139586,0.4013093332581378,0.46574139242294954,0.2648224406635138,0.36430416070481547,0.4944300986152535,0.34843054512771715,0.3696727166334336,0.0,0.6446253386394688,0.3553746613595311,0.3696718998891281,mgda,FDFL-MGDA,0.5,high,0.35,0.8,MGDA
