task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_true,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_cagrad_c,mo_cagrad_g0_norm,mo_cagrad_gw_norm,mo_cagrad_direction_norm,mo_cagrad_w_decision_regret,mo_cagrad_w_pred_fairness,mo_cagrad_w_pred_loss,mo_method,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,cagrad,11,0,0.0,0,1.0,0.0,0.0005,0.0,8.460442312141984,1.5510299022269523,3.6062493606754704,0.6594248311958472,0.5870283003960673,1.6287773664577445,0.0008143886832287205,0.2003167225198591,0.20537094215037946,0.32604583967171874,96,431.49313499998243,0,0,0,cpu,0.0,0.0,3.6062493606754704,0.5870283003960673,0.6594248311958472,0.20537094215037946,0.2003167225198591,0.32604583967171874,0.8662360130987337,0.5041928277463141,0.5,1.3274519489090006,0.5061974239071108,1.6287773664577445,0.0,0.6492080736770147,0.3507919263219852,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,2,0.5773502691896258,0.0,0.0004995004995004996,0.0,4.74664004334136,1.3880963162752573,2.9094116793263103,0.5231083375265312,0.449574941020788,1.1106295098264436,0.0005547599949180767,-0.14756755394992943,-0.07180310431614312,0.42996708241671727,96,446.30598000003374,0,0,0,cpu,0.0,0.0,2.9094116793263103,0.449574941020788,0.5231083375265312,-0.07180310431614312,-0.14756755394992943,0.42996708241671727,0.7939057521673628,0.40603367775986215,0.5,0.9721487422468026,0.40721073233575245,1.1106295098264436,0.0,0.5703622387803653,0.4296377612186346,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,4,0.4472135954999579,0.0,0.000499001996007984,0.0,6.492959230907533,0.5838388378334142,2.409831860492082,0.529866395132813,0.502483111788873,1.1238089716882895,0.0005607829200039136,0.08573628374276816,0.10758506630524217,0.31081990674071863,96,450.11376899992683,0,0,0,cpu,0.0,0.0,2.409831860492082,0.502483111788873,0.529866395132813,0.10758506630524217,0.08573628374276816,0.31081990674071863,0.7888987095319572,0.4177877872390729,0.5,0.8810063116731287,0.41732661230836393,1.1238089716882895,3.077507866597027e-16,0.5448522323406856,0.45514776765831394,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,6,0.3779644730092272,0.0,0.0004985044865403789,0.0,2.616081856764264,0.8364689780331127,2.4142951729706357,0.36150193993598073,0.3167736530253516,1.112741453490093,0.0005547066069240503,0.4008257384230382,0.3769109488577437,0.6148564265358903,96,452.53056599995034,0,0,0,cpu,0.0,0.0,2.4142951729706357,0.3167736530253516,0.36150193993598073,0.3769109488577437,0.4008257384230382,0.6148564265358903,0.9120343869517786,0.30078101473037544,0.5,0.9114604341523381,0.30851246544001903,1.112741453490093,0.0,0.8980659969528935,0.10193400304610636,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,8,0.3333333333333333,0.0,0.00049800796812749,0.0,2.637516145577332,0.486157503653035,1.3181328032585762,0.3235517770073732,0.30233013034740847,0.697263788077414,0.0003472429223489584,0.1576708513319766,0.23428378015476564,0.4988937303156153,96,442.80784799957473,0,0,0,cpu,0.0,0.0,1.3181328032585762,0.30233013034740847,0.3235517770073732,0.23428378015476564,0.1576708513319766,0.4988937303156153,0.7763786357714894,0.27014222080074674,0.5,0.511249458112476,0.2705245058299112,0.697263788077414,0.0,0.5214468837810013,0.4785531162179986,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,10,0.30151134457776363,0.0,0.0004975124378109454,0.0,2.253386957655791,0.3456814524470754,1.8092352208089242,0.2991687921280149,0.26804552305907076,0.7065499132180656,0.0003515173697598772,0.09616855488383005,-0.10992495364573777,0.47211151929112793,96,436.82706900017365,0,0,0,cpu,0.0,0.0,1.8092352208089242,0.26804552305907076,0.2991687921280149,-0.10992495364573777,0.09616855488383005,0.47211151929112793,0.8115238344538849,0.24174994553205242,0.5,0.6243119183012723,0.2680455230588027,0.7065499132180656,0.0,0.9999999999989998,1.0755285551045448e-16,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,12,0.2773500981126146,0.0,0.0004970178926441352,0.0,5.419509322740209,1.043230836058743,2.892492231219976,0.49650109390663905,0.5013311901097249,1.2448360454346246,0.0006187057879891708,0.19322055387889206,0.13763484564721912,0.029254783907940837,96,437.3196110000208,0,0,0,cpu,0.0,0.0,2.892492231219976,0.5013311901097249,0.49650109390663905,0.13763484564721912,0.19322055387889206,0.029254783907940837,0.8843029928245525,0.35791409646733835,0.5,1.045257379068293,0.3587045970551892,1.2448360454346246,1.2721926647978516e-16,0.5296117746440689,0.47038822535493086,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,14,0.2581988897471611,0.0,0.000496524329692155,0.0,7.449716292900797,0.34793813940631435,1.8561558513538534,0.643996443234746,0.6132034971074277,1.173828149766549,0.0005828342352364103,0.25070752440649013,0.17283670148743474,0.3245252808213069,96,456.26803400000426,0,0,0,cpu,0.0,0.0,1.8561558513538534,0.6132034971074277,0.643996443234746,0.17283670148743474,0.25070752440649013,0.3245252808213069,0.7097031345116658,0.5115922886051704,0.5,0.7806828492340501,0.5180882079309775,1.173828149766549,0.0,0.6535006546341103,0.34649934536488947,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,16,0.24253562503633297,0.0,0.000496031746031746,0.0,9.644604584252141,1.0579446064140121,3.849767597008707,0.632750474242445,0.6603295834758247,1.4256853596846168,0.0007071851982560876,0.03582465071738867,-0.1896845448509859,0.09713981938441868,96,465.5555770000319,0,0,0,cpu,0.0,0.0,3.849767597008707,0.6603295834758247,0.632750474242445,-0.1896845448509859,0.03582465071738867,0.09713981938441868,0.8234393918661697,0.47895276110909546,0.5,1.2887731928988457,0.5046662107673906,1.4256853596846168,0.0,0.6609076109091601,0.3390923890898398,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
md_knapsack,cagrad,11,0,0.0,18,0.22941573387056174,0.0,0.000495540138751239,0.0,6.723188357829668,0.6485378444568363,3.566254904284875,0.5910958259828996,0.5635749901153837,1.2601711379555312,0.0006244653805525972,0.03184443452233833,-0.19717559578277213,-0.14333856812536244,96,718.2335239999702,0,0,0,cpu,0.0,0.0,3.566254904284875,0.5635749901153837,0.5910958259828996,-0.19717559578277213,0.03184443452233833,-0.14333856812536244,0.8651267942654547,0.37799179917863046,0.5,1.18468719345332,0.39838417646430124,1.2601711379555312,0.0,0.6664306081868582,0.33356939181214185,cagrad,FDFL-CAGrad,0.5,medium,0.3,0.6,CAGrad
