task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,wdro,11,0,0.0,0,1.0,0.0,0.0005,0.0,8.218294201267142,0.3604814547503497,1e-06,0.5074157390415165,1e-06,0.5074157390415165,0.0002537078695202684,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,2,1.0,0.0,0.0004995004995004996,0.0,8.217559005958691,0.3604219272080259,1e-06,0.5074396932005982,1e-06,0.5074396932005982,0.0002534663802195915,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,4,1.0,0.0,0.000499001996007984,0.0,8.216824636918755,0.3603624571222871,1e-06,0.5074638289342868,1e-06,0.5074638289342868,0.00025322546353957303,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,6,1.0,0.0,0.0004985044865403789,0.0,8.216091087826314,0.3603030464727241,1e-06,0.5074878661340579,1e-06,0.5074878661340579,0.0002529849781321467,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,8,1.0,0.0,0.00049800796812749,0.0,8.215358376117692,0.3602436973419131,1e-06,0.5074829915047534,1e-06,0.5074829915047534,0.0002527305734580497,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,10,1.0,0.0,0.0004975124378109454,0.0,8.214626538237974,0.3601844147757487,1e-06,0.5075076756895478,1e-06,0.5075076756895478,0.00025249138093958796,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,12,1.0,0.0,0.0004970178926441352,0.0,8.213895615841922,0.36012525716066346,1e-06,0.5072920575773423,1e-06,0.5072920575773423,0.00025213322941170966,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,14,1.0,0.0,0.000496524329692155,0.0,8.213166155759263,0.3600663988043141,1e-06,0.5072642709429692,1e-06,0.5072642709429692,0.00025186905210625133,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,16,1.0,0.0,0.000496031746031746,0.0,8.212437461069024,0.360007587367714,1e-06,0.5073301253570099,1e-06,0.5073301253570099,0.00025165184789484985,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,18,1.0,0.0,0.000495540138751239,0.0,8.211709517795514,0.359948831994652,1e-06,0.5073588939663801,1e-06,0.5073588939663801,0.0002514166967122876,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,20,1.0,0.0,0.0004950495049504951,0.0,8.210982373918103,0.3598901478694116,1e-06,0.5073847538350033,1e-06,0.5073847538350033,0.00025118057120496505,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,22,1.0,0.0,0.0004945598417408507,0.0,8.210256031896613,0.35983151859849377,1e-06,0.5074143558251432,1e-06,0.5074143558251432,0.00025094676351343324,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,24,1.0,0.0,0.0004940711462450593,0.0,8.209530485285578,0.35977294435575013,1e-06,0.5074405732018492,1e-06,0.5074405732018492,0.0002507117456526078,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,26,1.0,0.0,0.000493583415597236,0.0,8.208805702121817,0.359714437034739,1e-06,0.5075129996710502,1e-06,0.5075129996710502,0.0002504999998371496,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,28,1.0,0.0,0.0004930966469428008,0.0,8.208081610716988,0.3596560047838154,1e-06,0.5075396368126859,1e-06,0.5075396368126859,0.0002502660931024177,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,30,1.0,0.0,0.0004926108374384237,0.0,8.207358242998348,0.3595976506717804,1e-06,0.507599846524824,1e-06,0.507599846524824,0.00025004918547972995,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,32,1.0,0.0,0.0004921259842519685,0.0,8.206635614605158,0.3595393596680721,1e-06,0.5076598360471912,1e-06,0.5076598360471912,0.00024983259647942994,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,34,1.0,0.0,0.0004916420845624386,0.0,8.205913666891103,0.3594810974994947,1e-06,0.5076804189225532,1e-06,0.5076804189225532,0.0002495970594501323,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,36,1.0,0.0,0.0004911591355599214,0.0,8.205192526124721,0.3594228891426797,1e-06,0.5077078429424807,1e-06,0.5077078429424807,0.000249365345256137,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
md_knapsack,wdro,11,0,0.0,38,1.0,0.0,0.0004906771344455349,0.0,8.204471982534418,0.35936472133456415,1e-06,0.5078267952292832,1e-06,0.5078267952292832,0.0002491789966772824,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.3,0.6,WDRO
