task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,loss_dec_normalized,loss_dec_normalized_true,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,pcgrad,55,0,0.0,0,1.0,0.0,0.001,0.0,3.3494554220677584,0.3482806152459552,0.8600659512915464,0.19514646536133995,0.2004749264513704,0.9469255494471104,0.0009469255494465826,0.1518158637504121,-0.26963820962757223,-0.21412269832079986,96,427.22946799995043,0,0,0,cpu,0.0,0.0,0.8600659512915464,0.2004749264513704,0.19514646536133995,-0.26963820962757223,0.1518158637504121,-0.21412269832079986,0.8671911776872689,0.12401465045616693,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,2,0.5773502691896258,0.0,0.0009990009990009992,0.0,5.978065443734887,1.1676989649479732,0.6213512920718945,0.2589762245543359,0.2625131416634931,0.7630629616044976,0.0007623006609429017,-0.10513159017139499,-0.0236983158806405,0.14447266472001316,96,453.0465479999748,0,0,0,cpu,0.0,0.0,0.6213512920718945,0.2625131416634931,0.2589762245543359,-0.0236983158806405,-0.10513159017139499,0.14447266472001316,0.805121515601942,0.1841700610561462,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,4,0.4472135954999579,0.0,0.000998003992015968,0.0,3.6854692676710386,0.3897910943499253,0.9193775374055114,0.23468533341399858,0.23405099667145934,1.1472873032497293,0.0011449973086320288,0.2887860426154195,0.48441957976453054,0.255428416973737,96,455.9138350000467,0,0,0,cpu,0.0,0.0,0.9193775374055114,0.23405099667145934,0.23468533341399858,0.48441957976453054,0.2887860426154195,0.255428416973737,0.9592455773148534,0.18568628832316678,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,6,0.3779644730092272,0.0,0.0009970089730807579,0.0,7.594793252949304,0.5709740457497563,1.084936711110752,0.312264504372539,0.31184810221675296,1.3338506432568245,0.0013298610600762154,0.15215330197003302,0.37226174882590657,0.2686286379101972,96,467.6574210000126,0,0,0,cpu,0.0,0.0,1.084936711110752,0.31184810221675296,0.312264504372539,0.37226174882590657,0.15215330197003302,0.2686286379101972,0.9360402626402742,0.2485336927957788,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,8,0.3333333333333333,0.0,0.00099601593625498,0.0,7.788534100391894,0.7184312692465729,0.7274538914531379,0.28495657389169626,0.28833344309068376,0.8666687350944141,0.0008632158716074064,0.05897426160160077,-0.04636045415542557,-0.10089714478325768,96,451.2995459999729,0,0,0,cpu,0.0,0.0,0.7274538914531379,0.28833344309068376,0.28495657389169626,-0.04636045415542557,0.05897426160160077,-0.10089714478325768,0.8573422812270259,0.18681372441401387,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,10,0.30151134457776363,0.0,0.0009950248756218907,0.0,4.591774043789379,1.313892797746905,1.0085966262473371,0.2517879728027066,0.24987069822016142,1.1643557690808544,0.0011585629543088777,0.2001398362540394,0.1046615980964553,0.46268602478211834,96,441.30124599996634,0,0,0,cpu,0.0,0.0,1.0085966262473371,0.24987069822016142,0.2517879728027066,0.1046615980964553,0.2001398362540394,0.46268602478211834,0.9319671231955214,0.2145062995542552,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,12,0.2773500981126146,0.0,0.0009940357852882705,0.0,7.398792348637203,0.0015007486846398486,1.488278939216171,0.2680776806204246,0.20156348131188623,1.617682123547573,0.0016080339200271031,0.2718389358973449,-0.09472105969828726,-0.2877570164324689,96,621.6993909999928,0,0,0,cpu,0.0,0.0,1.488278939216171,0.20156348131188623,0.2680776806204246,-0.09472105969828726,0.2718389358973449,-0.2877570164324689,0.961158668096566,0.13717445442053094,4.0,0.6666666666666666,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,14,0.2581988897471611,0.0,0.00099304865938431,0.0,5.955484318323534,0.06375138139271153,1.126892105321799,0.28551973815679543,0.28413354679634906,1.2830559197885427,0.001274136961060727,0.09447759022065111,-0.19008162668030193,0.28765161823011237,96,707.3184599998967,0,0,0,cpu,0.0,0.0,1.126892105321799,0.28413354679634906,0.28551973815679543,-0.19008162668030193,0.09447759022065111,0.28765161823011237,0.8675783637855411,0.2216986184149393,2.0,0.3333333333333333,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,16,0.24253562503633297,0.0,0.000992063492063492,0.0,3.781701905012164,0.9560012845166643,0.9402042732732804,0.25034407261813607,0.24917769617786223,1.1553091360819094,0.001146140015953844,0.34267236289057634,0.20034153837966306,0.5675644676236122,96,683.7574109999878,0,0,0,cpu,0.0,0.0,0.9402042732732804,0.24917769617786223,0.25034407261813607,0.20034153837966306,0.34267236289057634,0.5675644676236122,0.9312753422884761,0.2211171650617147,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
md_knapsack,pcgrad,55,0,0.0,18,0.22941573387056174,0.0,0.000991080277502478,0.0,3.4153564022227214,0.5505141706352815,0.7408670533351972,0.21805502673832483,0.218809964413191,0.9342083739785486,0.0009258754945272643,0.318518083667479,0.2453111059985256,0.4819283572216414,96,700.1965189999737,0,0,0,cpu,0.0,0.0,0.7408670533351972,0.218809964413191,0.21805502673832483,0.2453111059985256,0.318518083667479,0.4819283572216414,0.9248450998980766,0.1880252092624262,0.0,0.0,pcgrad,FDFL-PCGrad,0.5,mild,0.1,0.5,PCGrad
