task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,wdro,33,0,0.0,0,1.0,0.0,0.0002,0.0,5.530797048414821,0.523895743539087,1e-06,9.620631668083027,1e-06,9.620631668083027,0.013417579894794201,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,2,1.0,0.0,0.0006000000000000001,0.0,7.2429739640778195,0.8088181757527926,1e-06,7.938811738932658,1e-06,7.938811738932658,0.03166490025424955,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,4,1.0,0.0,0.001,0.0,3.8969628462494734,0.2927843934799228,1e-06,3.3003234719432477,1e-06,3.3003234719432477,0.04733406292933367,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,6,1.0,0.0,0.0009995002498750627,0.0,4.371852060808432,0.6614182806362033,1e-06,3.5854913005181293,1e-06,3.5854913005181293,0.04443792996418035,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,8,1.0,0.0,0.0009985022466300548,0.0,6.302567491015793,1.1231835568204236,1e-06,4.492474171360713,1e-06,4.492474171360713,0.043112701504367155,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,10,1.0,0.0,0.0009975062344139652,0.0,3.189984785372773,0.7436019093204425,1e-06,2.522737866093949,1e-06,2.522737866093949,0.039628106966509584,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,12,1.0,0.0,0.000996512207274539,0.0,3.776397201346987,0.6080923030434966,1e-06,2.4404968253280224,1e-06,2.4404968253280224,0.03858278402822011,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,14,1.0,0.0,0.0009955201592832255,0.0,3.5516707688761135,0.3339983164900948,1e-06,3.416861724044845,1e-06,3.416861724044845,0.03772079339798531,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,16,1.0,0.0,0.000994530084535057,0.0,3.775737326145076,0.5435555267767871,1e-06,2.251506646505291,1e-06,2.251506646505291,0.03613911228617966,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
md_knapsack,wdro,33,0,0.0,18,1.0,0.0,0.0009935419771485345,0.0,3.3721258545312187,0.2216915182017512,1e-06,2.415092758747474,1e-06,2.415092758747474,0.034934697997706765,0.0,0.0,0.0,0,0.0,0,0,0,cpu,,,,,,0.0,0.0,WDRO,0.5,medium,0.4,0.6,WDRO
