task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_true,method_label,alpha_fair,unfairness_level,group_bias,group_ratio,config_name
md_knapsack,fdfl-scal,55,0,0.0,0,1.0,0.0,0.0002,0.0,1.9328788488513016,0.3965114383656344,1.5797767410540913,2.9895112882755437,2.7058776039189723,2.4249303673218168,0.01391503320895785,0.48271863183636676,0.03171553044388351,0.35065952643801296,96,328.2389040000453,0,0,0,cpu,0.09725146478935573,0.11009778422365162,0.10347545982411743,1.1320938400477638,1.6119516280940573,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,2,1.0,0.0,0.0006000000000000001,0.0,2.9126168756039377,0.20989635375321475,1.8128851561497235,2.101779830808875,2.028416613286286,2.00308447107841,0.029025743351601428,0.2846623504017925,0.09733041415466345,0.31488092271166923,96,337.6672999997936,0,0,0,cpu,0.09499800179746297,0.0968950036009411,0.0959418142743162,1.0199688600558416,1.5670150682916524,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,4,1.0,0.0,0.001,0.0,2.0193913173636306,0.050898829012611876,1.622212419222305,2.74290822746299,2.7657740957090944,2.3246482629933705,0.04396450785640538,0.31251962047336873,0.23149773443175367,-0.05796032793768474,96,334.9805499997274,0,0,0,cpu,0.09824204584789928,0.10692317637492961,0.10249073907250769,1.088364716472524,1.5244129710243648,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,6,1.0,0.0,0.0009995002498750627,0.0,1.8438734958307295,0.2913287663123131,1.5859673054498955,2.3569313863236068,2.277405361182987,2.2195003606552373,0.040597903096059755,0.454732573001066,0.09343243936549224,0.3577784110189673,96,329.78518300024007,0,0,0,cpu,0.09933234006487512,0.09106358468473376,0.09510814350743331,0.916756663794078,1.5454026023430296,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,8,1.0,0.0,0.0009985022466300548,0.0,1.9816350179754199,0.7620546744327311,2.3489383026137993,2.306938891204779,2.13471875135939,2.6224177309680354,0.03966029855159045,0.5645914070611526,0.0829938893361771,0.6038049632777681,96,310.7814770000914,0,0,0,cpu,0.13781055763967412,0.0942366250187272,0.11395965006927523,0.6838128125504191,1.6031458316481766,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,10,1.0,0.0,0.0009975062344139652,0.0,1.763337399902778,0.6577191991411498,1.321381442478544,1.953081593787603,1.8892940357401122,1.639288157558124,0.03642355981978787,0.07987250979446671,0.17992228803051855,0.16999691871221875,96,333.44705399986196,0,0,0,cpu,0.10740370058500599,0.09540972350551542,0.10122923182700039,0.8883280835375147,1.5259525118539856,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,12,1.0,0.0,0.000996512207274539,0.0,1.7223960139947532,0.3582704677244933,2.070796661138561,1.7667429811890731,1.5993941224208383,2.065156604999789,0.03602073658953523,0.4488364730390416,0.31885537775966133,0.555290310511422,96,327.92145600024014,0,0,0,cpu,0.1323686191862325,0.08513333898794641,0.10615546395992963,0.6431534869164899,1.5983385790632962,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,14,1.0,0.0,0.0009955201592832255,0.0,2.0376088457496877,0.7332138160453048,2.9195029651675264,2.2801932477397218,2.0696454711188594,2.818250451594517,0.03581651980487368,0.5393563149455097,0.3448023700001076,0.7966724346495075,96,332.48367599981066,0,0,0,cpu,0.13629264967250715,0.08606370534204857,0.10830443408144336,0.6314625590510423,1.618157605642299,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,16,1.0,0.0,0.000994530084535057,0.0,1.7203550061800001,0.6543938897629812,2.0351254418361697,2.0945741461664436,1.9419952089929025,2.321632496735619,0.034432664529659034,0.583574492825843,0.2375682180236685,0.6125282219878688,96,330.4860660000486,0,0,0,cpu,0.1235996604127647,0.09875068211923835,0.11047873449432129,0.7989559339358825,1.5986758230176252,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
md_knapsack,fdfl-scal,55,0,0.0,18,1.0,0.0,0.0009935419771485345,0.0,1.4168765289125058,0.060219481247562996,1.8203131207655923,2.097947243475133,1.8174406954061597,2.2764429325715323,0.03330696435252037,0.47707904437338755,0.22915198263694916,0.6950029363171146,96,329.10562799997933,0,0,0,cpu,0.1265568439033839,0.08638753987556115,0.1045606732917723,0.6825987217373339,1.5439773070588938,0.0,0.0,FDFL-Scal,0.5,medium,0.4,0.6,FDFL-Scal
