task,method,seed,stage_idx,lambda,iter,alpha_t,beta_t,lr_t,loss_dec,loss_pred,loss_fair,grad_norm_dec,grad_norm_pred,grad_norm_fair,grad_norm_combined,delta_theta_l2,cos_dec_pred,cos_dec_fair,cos_pred_fair,solver_calls,decision_ms,nan_or_inf_flag,nan_or_inf_steps_so_far,exploding_steps_so_far,device,guided_norm_dec,guided_norm_pred,guided_scale,guided_ratio_pred_over_dec,guided_dir_norm,loss_dec_normalized,loss_dec_normalized_pred_obj,mo_grad_norm_decision_regret,mo_grad_norm_pred_fairness,mo_grad_norm_pred_loss,mo_cos_decision_regret_pred_fairness,mo_cos_decision_regret_pred_loss,mo_cos_pred_fairness_pred_loss,direction_alignment_with_dec_regret,stationarity_proxy,mo_pcgrad_n_projections,mo_pcgrad_conflict_fraction,mo_method,mo_mgda_lambda_decision_regret,mo_mgda_lambda_pred_fairness,mo_mgda_lambda_pred_loss,mo_mgda_min_norm
medical_resource_allocation,fpto,11,0,0.0,0,1.0,0.0,0.0005,78.31338770112916,396.54389311836314,124.94772339778557,1e-06,20.013496820611348,6.795162979486096,20.013496820611348,0.010006748410305659,0.0,0.0,0.8826525972336059,2,3.5289000006741844,0,0,0,cpu,,,,,,0.07588085946586781,0.0821115548174983,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,5,1.0,0.0,0.0004987531172069826,77.39521746224102,395.49137495008483,124.62802732613481,1e-06,21.192759509228225,7.395456355346476,21.192759509228225,0.010569954867445485,0.0,0.0,0.8835370368803028,2,5.85490000230493,0,0,0,cpu,,,,,,0.07499120893601582,0.08107080674309892,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,10,1.0,0.0,0.0004975124378109454,76.45975759147473,394.3056854316321,124.25706061230204,1e-06,22.622870212178597,8.15367773822731,22.622870212178597,0.011255159309541584,0.0,0.0,0.8836395813608955,2,3.194099997926969,0,0,0,cpu,,,,,,0.07408480581551141,0.08001251764829556,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,15,1.0,0.0,0.0004962779156327543,75.49050536998334,392.946961331082,123.81573043308742,1e-06,24.368008592040894,9.167601832630078,24.368008592040894,0.01209330451217909,0.0,0.0,0.8822889814593019,2,5.808599998999853,0,0,0,cpu,,,,,,0.07314565998406491,0.07891818252996188,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,20,1.0,0.0,0.0004950495049504951,74.46729804835127,391.359238471531,123.27719805643004,1e-06,26.533372855244888,10.45002414917696,26.533372855244888,0.01313533309665587,0.0,0.0,0.8813411633613697,2,5.635699999402277,0,0,0,cpu,,,,,,0.07215423497671473,0.07776533309380783,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,25,1.0,0.0,0.0004938271604938272,73.36461443301039,389.45846959176436,122.60083707289617,1e-06,29.28155961291455,12.138924560288334,29.28155961291455,0.01446002943847631,0.0,0.0,0.8802477937382717,2,2.6068000006489456,0,0,0,cpu,,,,,,0.07108580232545056,0.07652569258108798,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,30,1.0,0.0,0.0004926108374384237,72.15287200793932,387.1177191418947,121.72526842334183,1e-06,32.80660751999352,14.30658711811511,32.80660751999352,0.016160890403937686,0.0,0.0,0.8798215045855798,2,5.71720000152709,0,0,0,cpu,,,,,,0.06991169839041773,0.07516673230856757,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,35,1.0,0.0,0.0004914004914004914,70.79831555072496,384.13899077068425,120.55321000190094,1e-06,37.39483421377098,17.178200767170466,37.39483421377098,0.018375839908486954,0.0,0.0,0.8795135868993266,2,5.8359000031487085,0,0,0,cpu,,,,,,0.06859921643572654,0.07365166279247896,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,40,1.0,0.0,0.0004901960784313725,69.27766397104517,380.2130847212962,118.92624023481577,1e-06,43.37764435138278,20.926670923287904,43.37764435138278,0.021263551152638605,0.0,0.0,0.8802702536733034,2,2.6750999968498945,0,0,0,cpu,,,,,,0.06712579851573318,0.07195589545614127,,,,,,,,,,,,,,,
medical_resource_allocation,fpto,11,0,0.0,45,1.0,0.0,0.000488997555012225,67.599773393453,374.85905278897434,116.60336269194676,1e-06,51.173988657173226,25.74791728163423,51.173988657173226,0.02502395533358104,0.0,0.0,0.8813060452157655,2,5.779300001449883,0,0,0,cpu,,,,,,0.06550002567082355,0.07009098712693089,,,,,,,,,,,,,,,
